index,descriptors,area/point,core/prop,tags
b7457de0-db45-426e-ab10-c93d05af139e,pillory|historic pillory|medieval pillory|public punishment pillar|stocks and pillory|old town pillory|medieval punishment device|historic town square pillory|public shaming post|historic execution and punishment site|medieval justice monument,,core,historic=pillory
2136cb79-e64b-4ee4-be9c-5d1316dd8e5b,historic building|historical building|heritage building|listed building|protected building|old building|historic house|historic structure|heritage structure|historic architecture|old town building|preserved building|monument building|cultural heritage building|conservation building,,core,historic=building
67a55e67-11ce-4cfe-8cde-a56244356565,hackerspace|hack lab|hacklab|hackspace|makerspace|community makerspace|community hackspace|hacker collective space|community tech lab|electronics hackerspace|hardware hacking space,,core,leisure=hackerspace
7a74a64f-3a1a-4f73-91f2-f4bd8f6d8dd3,indoor playground|indoor play center|indoor play centre|indoor play area|indoor kids play area|indoor soft play|soft play center|children's indoor play|kids indoor playground|indoor ball pit|children's play center|kids play centre|indoor play park|indoor kids activity center|indoor children's play zone,,core,leisure=indoor_play
b2ef3ac4-8329-4f2e-bbf8-3138e10f5ab6,escape room|escape game|puzzle room|quest room|escape the room|escape game center|escape room venue|escape room facility|escape room attraction|escape room business|escape room place|indoor escape game|team escape room|live escape game,,core,leisure=escape_game
8686febc-3797-4b77-883a-b90ad9538f92,medical laboratory|medical lab|diagnostic laboratory|diagnostic lab|blood test lab|blood analysis lab|clinical laboratory|pathology lab|medical testing center|diagnostic testing center|lab for blood tests|healthcare laboratory|medical diagnostics center,,core,healthcare=laboratory
ed43eb52-944b-4f5d-84bc-9c0b848c4209,speech therapist|speech therapy clinic|speech therapy center|speech and language therapist|speech and language therapy|speech pathology clinic|speech pathologist|voice therapy clinic|speech rehabilitation center|language therapy clinic|speech therapist office|speech therapy practice,,core,healthcare=speech_therapist
1f66e1a8-2a3e-49da-9020-3740c5cebd2f,birthing center|birthing centre|birth center|maternity clinic|maternity center|birth clinic|childbirth center|labor and delivery center|natural birth center|out of hospital birth center|freestanding birth center|pregnancy and childbirth clinic|maternity birthing unit|pregnancy care clinic|prenatal care clinic|antenatal care clinic|labour and delivery clinic|birth centre|childbirth clinic|pregnancy care clinic|prenatal care clinic|labour and delivery clinic,,core,healthcare=birthing_centre
6eb5b7ab-b5a0-4379-aeff-9b6ab5b21f63,midwife|midwives|midwife office|midwife practice|home birth midwife|community midwife|midwifery service|midwife led unit|midwifery center,,core,healthcare=midwife
adc02ab7-dccd-4aaa-add1-d99d47c9c39c,psychotherapist|psychotherapy clinic|mental health therapist|suicide counseling|depression therapy|anxiety therapist|mental health counseling|clinical psychologist office|therapy practice|talk therapy|grief counseling|trauma therapist|marriage and family therapist|mental health treatment center,,core,healthcare=psychotherapist
e2f1917c-ca16-4dea-babb-87d4a3554aec,optometrist|eye doctor|eye clinic|vision center|eye care center|optician shop|glasses store|contact lens shop|vision test|eye exam|eyeglasses shop|spectacles shop|lasik clinic|vision correction clinic|eye specialist|orphtalmologist|orpthalmology doctor|vision doctor|eye care doctor|ophthalmology specialist|ophthalmologist office|ophthalmologist clinic|vision clinic,,core,"healthcare=optometrist,amenity=doctors AND healthcare:speciality=ophthalmology"
91f8b91f-6907-4620-b997-314425a594c9,audiologist|hearing specialist|hearing doctor|hearing clinic|hearing center|hearing care|hearing test|ear specialist|ear and hearing clinic|hearing aid clinic|hearing assessment|hearing loss clinic,,core,healthcare=audiologist
eceb2802-53c9-4851-a57f-7083dbc8c84c,occupational therapist|occupational therapy clinic|occupational therapy center|OT therapist|occupational therapy practice|occupational therapy office|hand therapy clinic|pediatric occupational therapy|work rehabilitation clinic|disability therapy center,,core,healthcare=occupational_therapist
6e909953-db08-4c81-8a76-45096c1aa9a7,rehab therapy clinic|rehabilitation therapist,,,"healthcare=occupational_therapist,healthcare=physiotherapist"
7340277e-3333-4183-9bfe-167533f2d7c8,hospice|hospice care center|end of life care facility|terminal care center|palliative care center|palliative care facility|terminal illness care home|end of life nursing facility|hospice clinic|residential hospice|inpatient hospice|end of life medical facility,,core,healthcare=hospice
f4b53f6e-e860-459b-8dfa-1cd472ca8a59,sample collection center|medical sample collection center|blood test center|urine test center|covid testing site|medical testing site|swab test station|diagnostic sample collection point|laboratory sample drop off|health screening center|walk in testing center|drive through testing site|medical specimen collection site|clinic sample collection room|lab test collection point,,core,healthcare=sample_collection
7aadc4cd-4bfc-45e2-bc3e-90110a39f8ac,blood donation center|blood donor center|blood donation clinic|blood bank|plasma donation center|platelet donation center|blood donation site|blood transfusion center|apheresis center|plasmapheresis center|stem cell donation center|donor blood collection center,,core,healthcare=blood_donation
425f3a87-9738-4882-b54b-95b097883609,alternative medicine clinic|alternative healthcare center|alternative medical practice|complementary medicine clinic|holistic health clinic|holistic doctor,,core,healthcare=alternative
fb5a4c65-14db-423b-8d66-fb9009fc44cc,counselling center|counseling center|counselling clinic|psychological counseling|therapy center|counselling service|youth counselling center|family counseling center|addiction counseling center|suicide prevention counseling|crisis counseling center|support counseling center|psychosocial counseling,,core,healthcare=counselling
f7e541de-81cc-469d-9a8f-4e38f8151ec0,physiotherapist|physiotherapy clinic|physical therapist|physical therapy clinic|physio|physio practice|physiotherapy center|sports physiotherapist|physical rehab clinic|movement therapy clinic,,core,healthcare=physiotherapist
27f7674c-e008-48b6-9b8a-974f191bf3fa,power substation|power transformer|electrical switchgear|power switchgear|high voltage switchgear|substation switchgear|switchgear building,,core,"power=substation, power=transformer, power=terminal, power=switchgear, power=switch"
f7ac05ef-f06b-4a45-b2ae-9238102fa9ff,shopping cart return|cart corral|trolley bay|shopping cart bay|grocery cart return|supermarket cart corral|carriage return area|parking lot cart return|shopping trolley return|cart return area|store cart bay|supermarket trolley bay,,core,amenity=trolley_bay
cb814b55-f093-4ce3-bd76-993835f9d9ff,library book drop|library drop box|book return box|library book return|24 hour library book drop|drive up library book return|library dropoff box|book drop off|outdoor library book return|library return slot|after hours book return|library exterior book drop,,core,amenity=library_dropoff
7b74cc82-55a8-416f-aca5-33115a28fb14,kneipp water cure|kneipp facility|kneipp hydrotherapy|kneipp foot bath|kneipp path|kneipp pool|kneipp therapy|kneipp spa|hydrotherapy pool|water treading pool|cold water foot bath|public hydrotherapy facility|kneipp treatment|kneippism facility|outdoor kneipp bath,,core,amenity=kneipp_water_cure
9732c33b-5b0c-4ebe-8ed7-2102cd2f988b,karaoke|karaoke bar|karaoke box|karaoke room|KTV|karaoke club|karaoke lounge|private karaoke room|karaoke place|singing bar|singing room|karaoke venue|karaoke pub|karaoke studio|karaoke restaurant,,core,amenity=karaoke_box
1fa25d90-1cf6-4d6b-b110-27913d9a5ec7,recycling bin|recycling container|public recycling bin|bottle and can recycling bin|street recycling bin|recycling point|recycling drop box|small recycling station|glass and plastic recycling bin|multi-material recycling bin,,core,amenity=recycling AND recycling_type=container
1bc8cb03-dd25-42af-9404-76ead91dcccb,luggage locker|luggage storage|bag storage|baggage storage|baggage locker|left luggage|locker for bags|luggage lockers at station|secure luggage storage|temporary luggage storage,,core,amenity=luggage_locker
04536c0b-8291-4397-96a4-35f13e5fafb4,communal bread oven|public baking oven|village bread oven|outdoor pizza oven|traditional masonry oven|clay baking oven|tabun oven|horno oven|communal bakehouse|public bread baking place|community bread oven|historic bread oven|stone bread oven|beehive bread oven|open air baking oven,,core,amenity=baking_oven
91fe86eb-a1a5-48b1-b27e-3e804413ec5c,phone charging station|device charging station|USB charging point|mobile phone charger spot|public phone charger|laptop charging point|USB socket for charging|public device charger|electronics charging station|charging point for phones|phone charging port|USB charging hub|charge your phone here|public USB outlet|phone charging kiosk,,core,amenity=device_charging_station
f17b96b3-5734-4c6e-b379-8df689b5e548,give box|free box|free stuff box|free exchange box|free sharing box|give and take shelf|share shelf|free table|swap box|community givebox|donation drop box|street freebox|public free shelf|free donation shelf|take what you need box,,core,amenity=give_box
d11dfc26-45b2-4710-818e-91eede33729c,public washhouse|old village washhouse|communal laundry basin|public laundry wash basin|historic washing place|outdoor washing trough|traditional lavoir|public clothes washing place|stone wash basin|communal clothes washing area|historic laundry washhouse|village lavoir|public hand laundry place|open air washhouse|traditional communal wash place,,core,amenity=lavoir
5b69c080-36c8-4fa7-b997-c10ea7426a66,bicycle wash|bike wash|cycle wash|bicycle washing station|bike washing station|bicycle cleaning station|bike cleaning station|bicycle rinse station|mountain bike wash|cycling wash station|bicycle wash point|bike wash facility|bicycle cleaning area,,core,amenity=bicycle_wash
13b6dfb9-3b93-4bf8-98e1-a70af65366ef,payment center|utility payment office|tax payment office|tax payment center|municipal payment office|government payment center|cash payment office|in person bill payment|bill collection office|payment agency|fee payment office|public payment counter|local payment office,,core,amenity=payment_centre
6ead3f91-48d5-4f96-a942-c34afc503222,bill payment office|bill pay center,,core,"amenity=payment_centre,amenity=bank, amenity=bureau_de_change, amenity=money_transfer"
dcf558b0-ad9d-49fe-90cd-b7580387eaa3,veterinary pharmacy|pet pharmacy|animal pharmacy|vet pharmacy|pet drugstore|pet meds shop|veterinary drugstore|pet prescription pharmacy|animal medicine store|pet medication store|veterinary compounding pharmacy|pet prescriptions|vet meds dispensary,,core,amenity=veterinary_pharmacy
4b7a0910-7859-4a72-8b0a-1bcacfe039ad,vehicle inspection center|car inspection station|vehicle safety inspection|MOT test center|roadworthiness inspection|vehicle inspection station|emissions testing center|car inspection facility|vehicle inspection garage|technical inspection center|annual vehicle inspection|vehicle inspection office|government vehicle inspection|vehicle inspection service|mandatory car inspection,,core,amenity=vehicle_inspection
6cfde141-7787-4577-a866-c47938ddb97a,ticket validator|ticket validation machine|ticket stamping machine|ticket punching machine|ticket puncher|ticket marker machine|public transport ticket validator|train ticket validator|metro ticket validator|tram ticket validator|bus ticket validator|ticket validation point|ticket cancelling machine|ticket canceler|ticket validation device,,core,amenity=ticket_validator
2ffd50e8-a92d-416b-b2b8-a5f7ce8f0418,photo booth|photobooth|passport photo booth|self service photo booth|id photo booth|instant photo booth|photo kiosk|selfie photo booth|mall photo booth|train station photo booth|passport photo machine|public photo booth,,core,amenity=photo_booth
5f7f2b44-1a56-42b9-9801-f0e9239b9874,loading dock|loading bay|delivery dock|truck loading area|warehouse loading dock|cargo loading area|freight loading bay|loading zone at warehouse|shipping and receiving dock|back of store loading dock|industrial loading bay|unloading dock|truck unloading area|goods delivery dock|service entrance loading area,,core,amenity=loading_dock
8c4841ee-8486-49ef-9324-ed03c4ec59bb,changing room|dressing room|fitting room|locker room|changeroom|clothes changing room|swimming pool changing room|gym changing room|sports changing room|beach changing room|theater dressing room|backstage dressing room|staff changing room|public changing room|customer changing room,,core,amenity=dressing_room
e8fe5d43-ec5a-4937-ba0e-761c1be29cb8,weighbridge|truck scale|truck weigh station|lorry weighbridge|vehicle weigh station|truck weighing station|freight weigh station|weighbridge station|highway weigh station|commercial vehicle scale|truck axle weight station|roadside weigh station,,core,amenity=weighbridge
d5b63c05-88ee-4f72-adf1-0040e2d88519,dog toilet|dog relief area|dog pee area|dog poo area|dog waste area|dog urination spot|dog excrement area|pet relief area|pet toilet|dog bathroom|dog potty area|dog sanitary area,,core,amenity=dog_toilet
f5ac7740-acf9-4bbf-8d4f-4ef89bcff16d,utility marker|pipeline marker|gas line marker|oil pipeline marker post|underground utility marker post|electric cable route marker|water main marker|utility pole identification marker|pipeline warning sign|gas pipeline warning post|utility corridor marker|underground cable marker plate|pipeline route marker|buried pipeline marker sign|utility service line marker,,core,marker=***any*** AND utility=***any***
f685e245-894b-4171-a442-b90626285528,scout hall|scout group headquarters|scout clubhouse|boy scout hall|girl scout hall|scout troop meeting place|scouting center|guide and scout group|pathfinder scout group|scout movement office|scout organization building|scout association hall,,core,club=scout
0f2658e8-59a8-450b-b44c-ed415b0c1742,power line marker|electric pole marker|power pole identification plate|utility pole ID tag|overhead line marker sign|electric line reference marker|power cable marker plate|electric utility marker sign|transmission line ID marker|power post number plate|grid line identification marker|power infrastructure marker|electric network pole marker|utility line location marker|electricity line pole sign,,core,marker=***any*** AND utility=power
f6df99bb-106d-4e4f-8e2c-47c082877f07,bubble tea shop|bubble tea cafe|boba shop|boba tea place|boba cafe|pearl milk tea shop|bubble milk tea|tapioca tea shop|taiwanese bubble tea|boba drink shop|bubble tea bar|milk tea shop|boba place|pearl tea cafe|bubble tea takeaway,,core,amenity=cafe AND cuisine=bubble_tea
04c34fe1-7421-48e3-9f4d-aae73a1c08fe,bicycle inner tube vending machine|bike tube vending machine|bicycle tube dispenser|cycle inner tube vending|24 hour bike tube machine|self service bicycle tube vending|automated bicycle inner tube kiosk|bike tire tube vending machine|emergency bicycle tube dispenser|bicycle repair tube vending machine,,core,amenity=vending_machine AND vending=bicycle_tube
735ebd43-5cb0-47c4-bb7b-8a27c721993a,bottle return machine|reverse vending machine|can return machine|bottle and can return|deposit refund machine|recycling bottle return|bottle deposit machine|container deposit return|reverse bottle vending|bottle recycling kiosk|bottle return point|can recycling machine,,core,amenity=vending_machine AND vending=bottle_return
0e61e485-f093-4091-97e4-790ea5f5d64e,egg vending machine|egg automat|egg dispenser|24 7 egg vending machine|farm egg vending machine|fresh egg vending machine|egg self service machine|egg kiosk|egg sales machine|egg box vending|automatic egg seller|roadside egg vending machine,,core,amenity=vending_machine AND vending=eggs
e53f38e9-2853-415d-9dcf-06b6e1e14a0f,public transport ticket machine|transit ticket vending machine|bus ticket machine|train ticket machine|metro ticket machine|tram ticket machine|subway ticket vending machine|public transit ticket kiosk|ticket machine for buses and trains|public transport fare machine|ticket dispenser for public transport|railway ticket vending machine|urban transit ticket machine|ticket kiosk for metro or tram|ticket vending machine,,core,amenity=vending_machine AND vending=public_transport_tickets
c98bfe3b-b6f8-4630-93e2-ddcc71fa1c8e,souvenir coin machine|elongated coin machine|penny squashing machine|penny press machine|coin flattening machine|coin stretching machine|souvenir penny machine|tourist coin machine|flat coin vending machine|souvenir coin press|penny crushing machine|pressed penny machine|elongated souvenir coin|coin pressing vending machine|tourist souvenir penny press,,core,amenity=vending_machine AND vending=elongated_coin
d6c0b657-d03b-4a29-a41a-a8f7e1e62853,dog poop bag dispenser|dog waste bag dispenser|dog poop bag station|pet waste bag dispenser|dog excrement bag vending machine|poop bag vending machine|dog poop bags machine|dog poo bag dispenser|dog waste bags station|free dog poop bags|pet poop bag station|dog bag dispenser|dog park poop bag dispenser|dog waste bag supply|dog poop bag post,,core,amenity=vending_machine AND vending=excrement_bags
94b825c7-869c-42cb-8fd1-09c381b8b371,electronics vending machine|phone accessories vending machine|phone charger vending machine|earbuds vending machine|headphones vending machine|tech vending machine|gadget vending machine|mobile accessories vending kiosk|USB cable vending machine|tablet accessories vending machine|airport electronics vending machine|electronics self service kiosk,,core,amenity=vending_machine AND vending=electronics
6573b960-ac6f-4c7d-9d6a-99c0aac9d603,pizza vending machine|hot pizza vending machine|automatic pizza machine|pizza automat|pizza dispenser|pizza self service machine|24 7 pizza machine|pizza kiosk machine|pizza vending kiosk|takeaway pizza machine,,core,amenity=vending_machine AND vending=pizza
9a7048ef-4edd-4ce3-8906-46387f84a821,coffee vending machine|coffee machine|coffee dispenser|hot drinks vending machine|coffee automat|self service coffee machine|coffee to go machine|coffee kiosk machine|coffee and hot drinks machine|instant coffee vending|coffee cup vending machine,,core,amenity=vending_machine AND vending=coffee
7cbc6e51-bced-4e91-b3ea-0e66bf7ea7d8,condom vending machine|condom dispenser|condom machine|condom automat|condom vending|condom vending kiosk|condom vending unit|condom vending point|condom vending station|self service condom dispenser|public condom dispenser|condom vending amenity,,core,amenity=vending_machine AND vending=condoms
018b6052-5813-4003-818d-a231d3851986,ice vending machine|ice dispenser|bagged ice machine|ice cube vending machine|ice cube dispenser|bulk ice vending machine|ice bag dispenser|self service ice machine|24 hour ice machine|ice cubes vending,,core,amenity=vending_machine AND vending=ice_cubes
78b9aa1c-26bf-4d63-a91a-bbcaa8b4af72,LGBTQ community center|LGBT community centre|LGBTQ+ centre|gay community center|LGBTQ support centre|LGBTQ resource center|LGBTQ youth center|LGBTQ community space|LGBTQ organization center|LGBTQ social center|queer community center|LGBTQ drop in center|LGBTQ help center|LGBTQ advocacy center|LGBTQ community hall,,core,amenity=community_centre AND lgbtq=primary
b511a980-e73a-4056-a412-c80477c54f88,family centre|family center|family resource centre|family resource center|family support centre|family support center|family services centre|family services center|family community centre|family community center|family help centre|family help center|family outreach centre|family outreach center,,core,amenity=community_centre AND community_centre=family_centre
bf859ac2-d72b-46d2-b4e8-94413921de24,park and ride|park & ride lot|P+R car park|commuter parking lot|train station park and ride|metro park and ride|public transit park and ride|bus park and ride|park and pool lot|railway park and ride|suburban commuter parking|incentive parking lot|transit parking lot|park and ride facility|park and ride car park near station,,core,amenity=parking AND park_ride=yes
771ee136-0198-4d55-a81f-079916340fce,lgbt bar|lgbtq bar|lgbtq+ bar|gay bar|lesbian bar|queer bar|lgbt nightclub bar|gay friendly bar primary|gay friendly bar|lgbtq community bar|lgbt bar venue|lgbt safe space bar,,core,amenity=bar AND lgbtq=primary
c7290615-1a32-4f20-a394-a6045c6973d7,pediatrician|paediatrician|pediatric doctor|children's doctor|kids doctor|child doctor|pediatric practice|children's clinic|paediatric practice|doctor for children|infant doctor|adolescent doctor|pediatric medical office|pediatric healthcare center|pediatric care clinic,,core,amenity=doctors AND healthcare:speciality=paediatrics
6d7cdc45-6e75-419c-ba9b-865a3eb8862b,neurosurgeon|brain surgeon|neurological surgeon|neurosurgery clinic|brain surgery center|neurosurgery specialist|neurosurgery practice|neurosurgery doctor|neurosurgery hospital department|brain surgery hospital|neuro clinic|neurosurgical unit,,core,amenity=doctors AND healthcare:speciality=neurosurgery
6ce4fe14-e785-4d43-a559-5520c47c9f13,pulmonologist|lung doctor|lung specialist|respiratory doctor|respiratory specialist|respiratory medicine clinic|asthma specialist|pneumologist|pneumology clinic|respiratory disease clinic|lung clinic|respiratory care centre,,core,amenity=doctors AND healthcare:speciality=pulmonology
9cb978b5-7c2c-4d29-80fe-1c3bb37ea5d4,psychiatrist|psychiatric doctor|psychiatric clinic|psychiatric practice|mental health doctor|mental health clinic|psychiatry office|psychiatric services|psychiatric counseling|psychiatric consultation|doctor of psychiatry|mental health specialist|mental health center,,core,amenity=doctors AND healthcare:speciality=psychiatry
bbb92260-54b7-4333-988d-7b3bb3cf74da,juice bar|smoothie bar|juice shop|fresh juice place|smoothie shop|fruit juice bar|juice and smoothie place|juice stand|fresh juice bar|healthy juice bar|smoothie counter|fruit shake bar,,core,amenity=fast_food AND cuisine=juice
5814bba4-fdbd-4e80-8e6c-94b770918776,kebab shop|kebab fast food|doner kebab|döner kebab|kebab takeaway|shawarma place|gyros kebab shop|kebab stand|kebab restaurant|kebab grill|doner stand|late night kebab|street kebab|turkish kebab shop|kebab joint,,core,amenity=fast_food AND cuisine=kebab
f47bf12f-a99f-47f0-b362-60cdbf1208c2,dialysis center|dialysis clinic|kidney dialysis center|hemodialysis center|renal dialysis clinic|kidney treatment center|dialysis facility|dialysis unit|dialysis treatment center|kidney care center|dialysis medical center|outpatient dialysis clinic,,core,healthcare=dialysis
fa2b2677-6751-4067-89b0-21b788c080a7,ambulatory care center|ambulatory care clinic|outpatient care center|outpatient treatment center|day care medical facility|community health care center|walk in medical care center|social ambulatory care facility|outpatient social care center|day treatment clinic|non emergency medical care center|community outpatient clinic,,core,amenity=social_facility AND social_facility=ambulatory_care
369e2555-475d-4e79-9f8a-db13d96cc73f,chiropractor|chiropractic clinic|chiropractic office|back pain specialist|spine clinic|chiropractic care|chiropractic practice|spinal adjustment|chiropractic center|chiropractor office|chiropractic therapy,,core,healthcare=alternative AND healthcare:speciality=chiropractic
c4b7f354-d746-431e-85df-207510586d57,traditional chinese medicine|tcm clinic|tcm doctor|tcm practitioner|chinese medicine clinic|tui na massage|shiatsu therapist|reiki healer,,core,healthcare=alternative AND healthcare:speciality=traditional_chinese_medicine
b92e33cd-652b-4813-99c1-431a8607c413,naturopath|naturopathy clinic|naturopathy practitioner|naturopathic doctor|naturopathic practice,,core,healthcare=alternative AND healthcare:speciality=naturopathy
4891c428-7b1b-414c-91b6-13203b57c117,acupuncture clinic|acupuncturist|acupuncture practitioner|acupuncture therapy center|acupuncture practice|acupuncture studio|acupuncture treatment center,,core,healthcare=alternative AND healthcare:speciality=acupuncture
c82150d2-7a37-4c2e-87cc-657182953869,ayurvedic clinic|ayurveda center|ayurvedic doctor|ayurvedic practitioner|ayurvedic hospital|ayurvedic treatment center|traditional indian medicine clinic|ayurveda therapy center|panchakarma center|ayurvedic health center|ayurvedic medical center|ayurvedic wellness clinic|traditional ayurvedic medicine|ayurvedic healing center|ayurvedic outpatient clinic,,core,healthcare=alternative AND healthcare:speciality=ayurveda
8814bd32-b1d4-4cfb-abde-938124b80d4b,homeopath|homeopathy clinic|homeopathy practice|homeopathy doctor|homeopathy practitioner|homeopathic practitioner,,core,healthcare=alternative AND healthcare:speciality=homeopathy
eb9d61d6-f7fd-4f79-9c51-9adef5a8c871,horseshoes court|horseshoes pit|horseshoe pit|horseshoe court|horseshoes game area|horseshoes playing field|horseshoes pitch|outdoor horseshoes court|park horseshoes pit|public horseshoes court,,core,leisure=pitch AND sport=horseshoes
08e9ff89-3df9-4466-aefc-1b6fe3b71f1d,foosball table|table soccer|table football|kicker table|tecball table|public foosball table|indoor foosball table|outdoor foosball table|bar foosball table|recreation room foosball table|public table soccer|outdoor soccer table,,core,leisure=pitch AND sport=table_soccer
6c844b70-20e5-46f5-9ad6-f704a1bc31b8,kitchen garden|vegetable garden|edible garden|culinary garden|cook's garden|potager garden|herb and vegetable garden|household food garden|farmhouse kitchen garden|estate kitchen garden|backyard vegetable patch|home produce garden,,core,leisure=garden AND garden:style=kitchen
a5fad819-709c-47f3-8363-3b9a782f3f82,go kart track|go karting|go kart facility|go kart racing|karting track|kart racing track|indoor go kart track|outdoor go kart track|karting circuit|go cart track|go cart racing|karting centre|karting arena|go kart raceway|kart racing venue|go kart|go cart,,core,leisure=sports_centre AND sport=karting
2872ea33-5db9-48f8-8f3e-37b4c74540a6,pole vault pit|pole vault runway|pole vault area|pole vault facility|pole vault field|pole vault training area|pole vault track|athletics pole vault pit|pole vault sector|stadium pole vault area|athletics pole vault pit|pole vault sector,,core,leisure=pitch AND sport=athletics AND athletics=pole_vault
986fc2ab-8f9b-4ba1-9736-3f25049a8763,discus ring|discus sector|discus throw ring|discus throwing ring|discus throw sector|discus throw area|discus throwing area|athletics discus ring|athletics discus sector|discus circle,,core,leisure=pitch AND sport=athletics AND athletics=discus_throw
227c4b3a-a593-4f87-a7f4-b96858f38551,javelin sector|javelin throw sector|javelin throw field|javelin field|javelin runway|javelin throw area|javelin athletics sector|javelin landing sector|javelin throwing zone|javelin throwing area|javelin track|javelin throw runway|javelin throw track,,core,"leisure=pitch AND sport=athletics AND athletics=javelin_throw, leisure=track AND sport=athletics AND athletics=javelin_throw"
61479882-3375-4e09-8ee2-8a9ee51f73aa,bridge pier|bridge support|bridge pillar|bridge column|river bridge pier|concrete bridge support|bridge footings|bridge support structure|bridge piers in water|bridge pile supports,,core,bridge:support=pier
891c7dd0-b553-47b3-bff7-e80ccb958a01,naval base|navy base|naval station|naval facility|naval installation|naval port|navy port|military port|navy ship base|warship base|naval dockyard|naval headquarters|navy compound|naval garrison|naval harbor,,core,military=base AND military_service=navy
c8b52ee3-bae3-4bf2-88c8-67f672f760a9,driveway|private driveway|house driveway|residential driveway|building driveway|property access road|driveway entrance|private access driveway|drive up entrance|home driveway|yard driveway|parking driveway,,core,highway=service AND service=driveway
13980b89-e230-4c9c-a922-3eb042d41bf7,drive-through lane|drive-through road|drive-thru lane|drive-thru road|restaurant drive-through access|fast food drive-through lane|bank drive-through lane|pharmacy drive-through lane|vehicle service drive-through|car drive-through queue lane|drive-through access road,,core,highway=service AND service=drive-through
7ebaf54d-d610-41c8-9b9d-0a86eef5abca,moped lane|moped path|moped only road|moped only lane|moped route|scooter lane|scooter path|scooter only road|dedicated moped track|moped corridor|motor scooter lane|motor scooter path,,core,highway=cycleway AND bicycle=no AND moped=designated
b80fb0b2-69d3-4c18-8a95-b9e258ed132e,road bridge|unnamed road bridge|unknown road bridge|small road bridge|minor road bridge|local road bridge|street bridge|car bridge|road crossing a river|road crossing a canal|vehicle bridge|road bridge over water,,core,highway=road AND bridge=*
bc253781-9629-4a56-af26-02434cdc9465,bicycle crossing with traffic lights|cycle crossing with traffic signals|signalised bike crossing|signalised cycleway crossing|bike traffic light crossing|cycle path crossing with lights|bicycle pedestrian crossing with signals|bike-only traffic light crossing|cycleway signal crossing|traffic light controlled cycle crossing,,core,highway=cycleway AND cycleway=crossing AND crossing=traffic_signals
b2531302-df72-4107-96bb-37d66e714d88,workwear store|work clothing shop|safety workwear shop|protective clothing store|industrial workwear store|hi vis clothing shop|high visibility clothing store|work uniforms shop|construction workwear store|safety footwear store|steel toe boots shop|ppe clothing store|trade workwear outlet|work boots and workwear shop|occupational safety clothing store,,core,shop=clothes AND clothes=workwear
38def211-c7ba-4615-8933-b3eb551358f9,green buoy|green channel buoy|green navigation buoy|green lateral buoy|green lateral mark buoy|green hannel marker buoy|green harbor navigation buoy|green river navigation buoy|IALA lateral buoy|green channel marker|green port side buoy|green waterway navigation marker|green marine navigation buoy|green shipping channel buoy|green river marker,,core,seamark:type=buoy_lateral AND seamark:buoy_lateral:colour=green
d9d6deca-42fe-4b20-9c57-b98dc2b61147,red buoy|red channel buoy|red navigation buoy|lateral buoy red|red channel marker|red sea buoy|red river buoy|navigation marker buoy red|harbor channel buoy red|IALA lateral mark red|red port side buoy|red buoy channel marker|marine navigation buoy red|waterway navigation buoy red|red floating channel marker,,core,seamark:type=buoy_lateral AND seamark:buoy_lateral:colour=red
b4307af6-cafd-43e3-9b85-28915d5ea94c,horse riding route|horseback riding route|horse trail|equestrian trail|riding trail|bridle trail|horseback trail|equestrian route|horse riding path|horseback riding path|designated horse trail|horse trekking route,,core,type=route AND route=horse
8dbad4d2-289b-487f-a93f-a957ce2e23f2,detour route|diversion route|temporary traffic route|road detour|traffic diversion|construction detour|road closure detour|bypass route|emergency detour|alternate driving route|signed detour|temporary driving route|official detour|detour path for cars|vehicle detour,,core,type=route AND route=detour
bad92df1-efcf-432b-a661-c3aa65ee2f4c,power route|power transmission route|electricity route|power corridor|power line route|transmission corridor|high voltage route|electric grid route|power infrastructure route|electricity transmission line route|energy transmission corridor,,core,type=route AND route=power
ab61dba5-4c1f-40df-8640-c66f7f00fdb2,road route|highway route|numbered road|numbered highway|designated road route|road corridor|signed road route|official road route|long distance road route|regional road route|national road route,,core,type=route AND route=road
dced4e33-813b-4e1d-ae4f-f3f18f4b6469,aerialway route|cable car route|gondola route|aerial cable line|cable car line|gondola line|ropeway route|ropeway line|ski gondola route|mountain cable car route|aerial tram route|chairlift route|ski lift route|aerial transport route|cableway route,,core,type=route AND route=aerialway
7a9cf401-2afc-4461-9502-5280b2d42151,no left turn|no left turn sign|left turn prohibited|no left turn intersection|left turn restriction|no left turn traffic sign|no left turn at junction|no left turn from this road|banned left turn|forbidden left turn|no left turn for cars|no left turn road rule|no left turn entrance|no left turn exit,,core,type=restriction AND restriction=no_left_turn
0ed425c5-241d-4782-9c2b-b76655af497f,no u turn|no u-turn sign|u turn prohibited|u turn restriction|no u turn intersection|no u turn traffic sign|u turn ban|no u turn junction|no u turn road sign|turn restriction no u turn|forbidden u turn|u turn not allowed|no u turn traffic rule,,core,type=restriction AND restriction=no_u_turn
d6ec8b37-fe5b-44ca-9312-40c71f88829c,u-turn only|only u-turn|u-turn only restriction|u-turn traffic restriction|u-turn only sign|u-turn only intersection|u-turn only lane|u-turn only traffic rule|no straight ahead only u-turn|turn restriction u-turn only,,core,type=restriction AND restriction=only_u_turn
